id,session_id,player_id,team,position,points,is_winner
21c1918d-18c3-4f3e-8963-7da80b5118b8,73311977-0676-417e-8ac2-d41755f06e67,3c46dbff-adaf-4781-812e-3ac1be41114b,A,,0.0,1
6133346e-89d8-411f-bfc3-41081510320b,73311977-0676-417e-8ac2-d41755f06e67,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,B,,0.0,0
c18b356b-920d-48cd-8679-b59371263da3,73311977-0676-417e-8ac2-d41755f06e67,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,1
e5b460b5-4df8-4110-bc87-32b0835e0a15,73311977-0676-417e-8ac2-d41755f06e67,2c8af4b7-a3cb-461d-9c2c-9176a32d2624,B,,0.0,0
e4f2790d-73a8-4aea-b80e-7e99f09f9d93,74d808af-0a0b-4511-ad38-f55d9af0ebca,3c2deced-ddd6-49e8-b3cf-5d1dfb04d45f,,1,12.0,1
7503d1ce-afec-4bc6-8cb6-5ff351f59afe,74d808af-0a0b-4511-ad38-f55d9af0ebca,3c46dbff-adaf-4781-812e-3ac1be41114b,,2,11.0,0
12fbb668-08c8-484a-8ed2-9be22424cf9b,74d808af-0a0b-4511-ad38-f55d9af0ebca,0adcf663-60e0-4211-892e-245db6dd38db,,3,9.0,0
11a25969-d242-4738-88d8-10d4c1700a06,74d808af-0a0b-4511-ad38-f55d9af0ebca,3958cc97-5507-421f-a821-fd80cc9e7f7f,,4,7.0,0
d7b497c2-a608-4b5f-a680-e492f8d7ffad,76422449-3a0a-4632-b5bc-5a376f55ef43,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
e578cf3f-20a0-4662-a13d-649f336c34d3,76422449-3a0a-4632-b5bc-5a376f55ef43,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
dad3410e-4739-4ca4-a927-307c5213f08a,7a94e25c-0932-4b94-98c8-dc997fbff3ba,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
f054760c-c36e-4241-bf2a-1aa18fe2094c,7a94e25c-0932-4b94-98c8-dc997fbff3ba,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,,2,0.0,0
e0f1fa51-71f8-478e-9d09-21b2aaee0b08,7a94e25c-0932-4b94-98c8-dc997fbff3ba,2c8af4b7-a3cb-461d-9c2c-9176a32d2624,,3,0.0,0
d6ce9b37-3cb1-4889-a7f0-5ee99052f4ac,7e4f2f0c-6403-415a-9e90-06fa72aa088c,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,,1,65.0,1
dc8fa51c-d427-4b2d-b649-75dff78f3325,7e4f2f0c-6403-415a-9e90-06fa72aa088c,81c8c447-cbaf-4be5-9101-9edee26637e3,,2,32.0,0
64b25576-fb36-4816-b378-4fd83c835f5e,7e4f2f0c-6403-415a-9e90-06fa72aa088c,80504ce3-8d54-4c10-8d34-7e400027caa4,,3,17.0,0
f0414ba2-ac6a-425b-99cf-77f8ea0d292d,7e4f2f0c-6403-415a-9e90-06fa72aa088c,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,,4,0.0,0
36e85abf-716e-40ac-b661-6c778ff290d3,7e884522-e00c-4040-9ec2-39b7d830c7b6,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
fe4c324e-1379-4e0e-8443-f28f7428ce0a,7e884522-e00c-4040-9ec2-39b7d830c7b6,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,,2,0.0,0
7380063c-cf12-4558-aedd-888ad6a6a973,8251ca0f-869c-46bd-b118-0aae47e61f91,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
8f4eb14b-c66f-45e4-a961-ca91945eab90,8251ca0f-869c-46bd-b118-0aae47e61f91,81c8c447-cbaf-4be5-9101-9edee26637e3,,2,0.0,1
78129b85-fa64-4d2c-a1c6-b649919276d9,8251ca0f-869c-46bd-b118-0aae47e61f91,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,,3,0.0,0
690aedf8-f5d6-434b-9c99-82535b366484,83ac2ee9-a94e-4384-b340-cf080cd86158,81c8c447-cbaf-4be5-9101-9edee26637e3,,1,230.0,1
e4cb6827-9f45-495a-8b13-ae93ae935e05,83ac2ee9-a94e-4384-b340-cf080cd86158,3c46dbff-adaf-4781-812e-3ac1be41114b,,2,215.0,0
2c55f84f-fb85-4b0b-b885-9107f73db95d,83ac2ee9-a94e-4384-b340-cf080cd86158,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,,3,170.0,0
6b18036b-6df1-45a4-b9b5-995e1edee2bc,83ac2ee9-a94e-4384-b340-cf080cd86158,80504ce3-8d54-4c10-8d34-7e400027caa4,,4,150.0,0
1fb41f8e-9fad-455d-a74b-c85bcaeaf022,89fc7115-7aeb-490f-98b0-64c6ffbb4d05,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
4ed1a1bc-0cb9-455d-9b95-d4653beab0aa,89fc7115-7aeb-490f-98b0-64c6ffbb4d05,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,0
4493b8bc-e09c-4db4-afd9-fdb7461b9478,8a5aa90d-9344-45c2-b6e5-2a528114203d,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,1
66863dff-67da-4dd0-85ed-d2b60d8d03d4,8a5aa90d-9344-45c2-b6e5-2a528114203d,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
8e7cf9cd-a651-44d9-bbf4-63848d3a6a90,8a5aa90d-9344-45c2-b6e5-2a528114203d,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,COOP,,1.0,1
b49fad41-1223-4e24-935b-40fb05bce7aa,8a5aa90d-9344-45c2-b6e5-2a528114203d,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
cf852101-1751-4abb-bf37-773428fb28a2,8ce8918d-c02f-4103-87a6-a33c00dc3300,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,7.0,1
de728ce6-79d6-475a-a3cd-48227ba0972b,8ce8918d-c02f-4103-87a6-a33c00dc3300,528b549f-1743-45d2-aeb7-6dcad553e403,COOP,,7.0,1
54589fd3-cfa5-4e18-bfdf-ee88748e1ec6,8f4ecfef-f1a9-40d6-883c-82415eab3764,528b549f-1743-45d2-aeb7-6dcad553e403,COOP,,0.0,1
6cb6ce43-3af8-4083-8efd-dbe96abcd8a9,8f4ecfef-f1a9-40d6-883c-82415eab3764,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
1a383099-ff92-44e3-ab05-7fbd111d89d4,8f84805f-56a5-4cac-a93c-6490c110d5e7,3c46dbff-adaf-4781-812e-3ac1be41114b,A,,0.0,1
495a6dc7-e732-474e-befe-35d3066c5bea,8f84805f-56a5-4cac-a93c-6490c110d5e7,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,B,,0.0,0
694d8e56-0186-4e5b-85f4-12ca46ff2bdd,8f84805f-56a5-4cac-a93c-6490c110d5e7,7df778e0-7327-45ba-93e5-b79b31bebca3,B,,0.0,0
bfb7aa67-7b43-48f1-84b7-8732ad04ca45,8f84805f-56a5-4cac-a93c-6490c110d5e7,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,1
c0b61deb-b5af-4e1a-b985-f2ec5014841d,8f84805f-56a5-4cac-a93c-6490c110d5e7,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,A,,0.0,1
d8e9b9b9-f991-4c29-a850-03436f8bd494,8f84805f-56a5-4cac-a93c-6490c110d5e7,80504ce3-8d54-4c10-8d34-7e400027caa4,B,,0.0,0
bf5f97dc-1dad-43ca-bb01-91d2d5b240d7,8fbcd94d-2026-4e48-848d-dd37f245f212,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
d927be6c-f4f0-4ad1-ab55-257b743fe95d,8fbcd94d-2026-4e48-848d-dd37f245f212,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,1
3c200843-7c33-4dc8-903f-f981b3abd21a,95787c0b-14d1-4328-be4d-c36015b3b5aa,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
d9118343-6464-43a6-9116-44c9bba3f966,95787c0b-14d1-4328-be4d-c36015b3b5aa,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
18a99f16-b943-4ae8-a630-ca595ce077df,95e9bc0c-9979-4f9d-a693-50fc662d73fd,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
d23141f3-d95d-4476-ad5d-bdacb20b253a,95e9bc0c-9979-4f9d-a693-50fc662d73fd,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
f837ff26-81c6-45db-bdf7-ece8fc71215c,96fd13a1-d58d-4d0c-8daa-44b832a632ae,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,1
fff1ad81-eb5e-43fa-a046-8f19f421765e,96fd13a1-d58d-4d0c-8daa-44b832a632ae,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
0cdab2a2-f9b6-43ef-b267-324c3de3c258,9bb65f46-d475-440c-a73c-6e91849150ec,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,0
31455220-204f-4640-aa80-7e3c14432662,9bb65f46-d475-440c-a73c-6e91849150ec,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,0
4ef98170-41df-4f85-99c8-bd512f71d99b,9bb65f46-d475-440c-a73c-6e91849150ec,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
622dbaff-d562-4790-b0f7-39f39bb0f1e0,a283fb05-6912-4128-b5c0-ab79cdc88518,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
d414204d-5271-4811-a57b-7aaa724ef91a,a283fb05-6912-4128-b5c0-ab79cdc88518,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,1
e3ad445a-7e25-4055-9664-4c3359ff6ebc,a37ad97d-89f6-4495-a546-124c751427bb,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,0
9be5145d-85ff-4afe-a11c-2d1ba695fb54,a37ad97d-89f6-4495-a546-124c751427bb,2c8af4b7-a3cb-461d-9c2c-9176a32d2624,,2,0.0,0
432541d1-1170-4f7d-8f75-d398ded402f4,a37ad97d-89f6-4495-a546-124c751427bb,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,,3,0.0,0
04c1b9a5-c043-426f-aa70-a83174ce6c08,a3f853a5-bce6-482b-9332-842e44243672,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,B,,0.0,0
0a6b3a12-89db-4451-ac98-a8bcb98377ad,a3f853a5-bce6-482b-9332-842e44243672,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,A,,0.0,1
50a8e3d5-519b-48ac-91e4-3ebcc79221e1,a3f853a5-bce6-482b-9332-842e44243672,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,1
7071a7a8-8093-4865-b33b-29136ecb6861,a3f853a5-bce6-482b-9332-842e44243672,3c46dbff-adaf-4781-812e-3ac1be41114b,B,,0.0,0
c1348158-b501-4978-8dac-c0440adcdaf1,a9672502-973b-4e01-a69e-f825811170a3,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
dc9982fc-beb4-428e-b1e8-8880baf19038,a9672502-973b-4e01-a69e-f825811170a3,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,COOP,,0.0,0
86f438dc-25a5-4e07-884f-fd5f60752e9b,aa3de40c-dc40-4b9b-a54c-80e3aacbf5b6,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,1
cac4088a-05b3-4932-8235-958cda4963c3,aa3de40c-dc40-4b9b-a54c-80e3aacbf5b6,80504ce3-8d54-4c10-8d34-7e400027caa4,COOP,,0.0,1
2f9be594-9272-46d5-90f8-1584ec99478c,aa43998e-2a68-4b88-987f-83afdcfd4ac7,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,1
73ac759b-2d0d-4a6e-832c-c6daf8db4644,aa43998e-2a68-4b88-987f-83afdcfd4ac7,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,A,,0.0,1
a3dc3cf0-604b-421d-bde9-1b7ea6b5d59d,aa43998e-2a68-4b88-987f-83afdcfd4ac7,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,B,,0.0,0
b2d9dc79-e33a-4a9a-8b4c-34c2215ea390,aa43998e-2a68-4b88-987f-83afdcfd4ac7,3c46dbff-adaf-4781-812e-3ac1be41114b,B,,0.0,0
0235702a-0ea6-4a87-88d9-3afe66bc8ffb,ade75b4a-40fa-4079-879c-0687efed7903,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
ac684abb-fa8c-463b-8c96-e830aa69aa36,ade75b4a-40fa-4079-879c-0687efed7903,528b549f-1743-45d2-aeb7-6dcad553e403,COOP,,0.0,1
6163f20f-46ae-4d40-bbf2-a979268589b7,af44ca1b-3a06-4b07-9d14-38d72e5874d0,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
f6c9a295-22bf-4740-bba5-eb29dc185e01,af44ca1b-3a06-4b07-9d14-38d72e5874d0,81c8c447-cbaf-4be5-9101-9edee26637e3,,2,0.0,1
0fd624a8-acc8-4732-b503-33e63f84a782,af44ca1b-3a06-4b07-9d14-38d72e5874d0,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,,3,0.0,0
12d67b88-16c8-40cc-9966-df9294d6f854,b22aefca-16f8-483d-9424-2624637b03aa,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,COOP,,0.0,1
97e56330-5b75-4fb1-91c9-dc856f204edd,b22aefca-16f8-483d-9424-2624637b03aa,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
a9127c12-b5ac-4bc5-a686-9f7d953bef96,b22aefca-16f8-483d-9424-2624637b03aa,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,1
f8097625-2c11-4779-b634-da6b9148ea5e,b22aefca-16f8-483d-9424-2624637b03aa,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
00caaace-400d-463e-913b-acafae3bd739,b2c2fa1b-1bbd-4f4a-98ad-fb64babae569,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,0
3fbf598a-c99c-4588-8500-affe8244a9ec,b2c2fa1b-1bbd-4f4a-98ad-fb64babae569,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
45191fbf-c9aa-4710-943b-c833e453bedb,b3f0d7aa-6613-4d0d-8b1d-203b8cc4bfa7,3c46dbff-adaf-4781-812e-3ac1be41114b,B,,0.0,0
8edd40d9-d976-4f71-af0b-2c7e5477edc9,b3f0d7aa-6613-4d0d-8b1d-203b8cc4bfa7,81c8c447-cbaf-4be5-9101-9edee26637e3,B,,0.0,0
95b3eadd-b25b-403b-97d9-5d648f010f65,b3f0d7aa-6613-4d0d-8b1d-203b8cc4bfa7,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,A,,0.0,1
a9d6078a-f81a-4d0c-9490-7cc930d08996,b3f0d7aa-6613-4d0d-8b1d-203b8cc4bfa7,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,A,,0.0,1
fc992287-4e38-411c-967a-b9a8d01f4a4e,b4620790-e43f-49d8-8c51-3f3f2de8e317,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,38.0,1
bbaccae4-7aab-4464-a5c3-255c93628c59,b4620790-e43f-49d8-8c51-3f3f2de8e317,a790bb25-35f1-4e69-aef6-d91bb9470f3c,,2,12.0,0
3280d9de-f1ea-437e-83e7-fcf3ea80894a,b600d585-cda7-4d7c-a88e-25da1d3dc8a7,3c46dbff-adaf-4781-812e-3ac1be41114b,B,,0.0,1
b9bd516e-160d-43be-9bd6-da8677cc17fc,b600d585-cda7-4d7c-a88e-25da1d3dc8a7,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,A,,0.0,0
df99fdf6-9f4b-44ec-8274-f17091d6e676,b600d585-cda7-4d7c-a88e-25da1d3dc8a7,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,A,,0.0,0
e93d1d20-0290-4926-8c72-4cf1ea9cb9f3,b600d585-cda7-4d7c-a88e-25da1d3dc8a7,81c8c447-cbaf-4be5-9101-9edee26637e3,B,,0.0,1
4b850ef9-0b34-404a-925a-ae4dab0f156f,b7860d2e-c8dd-4157-8370-ca28521af075,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,0
9594519e-6ed8-4ce2-9d6f-879fe473aeaf,b7860d2e-c8dd-4157-8370-ca28521af075,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
8b0eccc9-9785-40dd-8295-74971e815d4b,b845b443-8080-4e44-8e23-5ae77642cff6,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
aecfe109-3134-43f0-a581-5d6a4728aecd,b845b443-8080-4e44-8e23-5ae77642cff6,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
483917d5-5e59-4485-9c5f-942e995c686e,c06bf63f-189a-4218-a4c5-a44998d65150,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
c3d952bf-0294-4eaf-aed1-b98594b4704f,c06bf63f-189a-4218-a4c5-a44998d65150,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,,2,0.0,0
d410cdd3-07a3-40b3-90c8-725bb98bfbb8,c06bf63f-189a-4218-a4c5-a44998d65150,2c8af4b7-a3cb-461d-9c2c-9176a32d2624,,3,0.0,0
f35588d3-a0cf-4f4c-b8e7-2b023a03ee88,c10c3976-96a9-41a0-ad16-65cc1261d7a1,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
fe1daf2f-3ea4-49f5-b2c9-8464238dfd02,c10c3976-96a9-41a0-ad16-65cc1261d7a1,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,1
b1b43f55-4383-43c2-8253-02246fc17a72,c19208af-2212-4284-9812-110ad363eb1c,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,8.0,1
3b1cc053-947a-4bfc-b750-d2a50ed29c75,c19208af-2212-4284-9812-110ad363eb1c,3c2deced-ddd6-49e8-b3cf-5d1dfb04d45f,,2,7.0,0
3bf7d6c0-28b0-48a8-8cfd-eb1bc4dee01e,c19208af-2212-4284-9812-110ad363eb1c,3958cc97-5507-421f-a821-fd80cc9e7f7f,,2,7.0,0
ffa6bf54-7b54-4998-9ac7-347a9d921da5,c19208af-2212-4284-9812-110ad363eb1c,0adcf663-60e0-4211-892e-245db6dd38db,,4,3.0,0
8b5c9c62-bacf-4a19-81df-acdbd4a63877,c35d0482-4e2b-4b99-abb5-24b27f47ce36,81c8c447-cbaf-4be5-9101-9edee26637e3,,1,0.0,0
dbf346c5-12dd-432b-9470-534663eedadb,c35d0482-4e2b-4b99-abb5-24b27f47ce36,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,,2,0.0,0
264f8469-808b-4dfe-9bee-d0959dea3559,c35d0482-4e2b-4b99-abb5-24b27f47ce36,3c46dbff-adaf-4781-812e-3ac1be41114b,,3,0.0,0
22d23b9d-90fa-4279-b91a-dc721c63d6fd,c7c837ca-ef60-4e0d-93c4-fb3f139e7fd0,80504ce3-8d54-4c10-8d34-7e400027caa4,B,,0.0,0
49523ed5-587e-498e-ad25-6ee50680270b,c7c837ca-ef60-4e0d-93c4-fb3f139e7fd0,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,B,,0.0,0
71f79ee3-e57a-46d9-8440-0a3b3f8303b7,c7c837ca-ef60-4e0d-93c4-fb3f139e7fd0,3c46dbff-adaf-4781-812e-3ac1be41114b,A,,0.0,1
e1224c0a-652d-454c-96ea-9f8d619a49ce,c7c837ca-ef60-4e0d-93c4-fb3f139e7fd0,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,1
f588fa96-4f70-4f5d-9bde-0a71d214f2ef,c7c837ca-ef60-4e0d-93c4-fb3f139e7fd0,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,A,,0.0,1
6a607312-f616-4e9d-8e6a-174ca79531da,c91773a9-12d2-45c8-9cb2-abec821bdee7,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,1
a80574ed-2588-492a-b1bf-74e229098a65,c91773a9-12d2-45c8-9cb2-abec821bdee7,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,B,,0.0,0
bd98f337-c809-4748-a690-57d281916234,c91773a9-12d2-45c8-9cb2-abec821bdee7,3c46dbff-adaf-4781-812e-3ac1be41114b,A,,0.0,1
ccffb57d-b396-4075-a07c-961e2d34f6c4,c91773a9-12d2-45c8-9cb2-abec821bdee7,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,B,,0.0,0
1037ca77-1a87-44be-9236-b0ada7ed608b,d3210774-b372-4327-8917-5260807106ce,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,0
d5b34d18-556c-46f5-98f1-971a7bf8022c,d3210774-b372-4327-8917-5260807106ce,81c8c447-cbaf-4be5-9101-9edee26637e3,,2,0.0,0
14e5cac3-eee3-4299-b28a-a2968a7c6cae,d61e34f4-1b4e-4c29-ae3b-dd4b50be8cb7,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,0
a1798d57-8e58-4dd8-affb-65080239ddef,d61e34f4-1b4e-4c29-ae3b-dd4b50be8cb7,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
0d38e4e1-7d3d-4ea7-b3b5-68ec7933aa1b,d625d17a-271d-45fe-b93a-76a5ecb603ce,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
3f157d4b-a8e0-4f3f-b987-479ad1fbf02c,d625d17a-271d-45fe-b93a-76a5ecb603ce,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
36e67d6f-a6cb-49c2-bea8-51d368ab1c7e,d7f5b141-7fa1-4017-b78c-d80eb27b5031,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
a5d2f9d9-6f1f-4dd2-b8d1-742b7b9a5ed6,d7f5b141-7fa1-4017-b78c-d80eb27b5031,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
895e49ea-81db-49e5-a105-3b53fd6d17e4,d82fff33-7a14-4ded-ad8c-bb0d99887911,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
20e3549c-ad26-47f0-afbb-54ada023ffca,d82fff33-7a14-4ded-ad8c-bb0d99887911,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,,2,0.0,1
880dd819-e0b1-4d35-9966-e840b19d2191,d82fff33-7a14-4ded-ad8c-bb0d99887911,81c8c447-cbaf-4be5-9101-9edee26637e3,,3,0.0,1
4029f511-87d5-4f12-9aed-31724fbe0615,db5b5a91-4274-4dd4-b7ae-3be33ae18216,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,B,,0.0,0
471d3d65-0d67-4c72-848e-2b6258af46c6,db5b5a91-4274-4dd4-b7ae-3be33ae18216,3c46dbff-adaf-4781-812e-3ac1be41114b,A,,0.0,1
a83e6841-f1c6-43f2-a34c-c1aab8f67112,db5b5a91-4274-4dd4-b7ae-3be33ae18216,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,B,,0.0,0
ba9651f9-2250-4488-86d8-e1555a5bec7c,db5b5a91-4274-4dd4-b7ae-3be33ae18216,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,1
1bb2164e-2066-49f8-95ab-3f39ae7a22f3,dc04840a-41b4-46c9-80fd-b3278af7ad19,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
2b9c84bb-49fd-444c-992c-805b76bd9a2c,dc04840a-41b4-46c9-80fd-b3278af7ad19,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,0
02d7a9d1-eb7e-4ecc-8a27-249d4201cf02,dc0f14b0-19f9-4471-8fb8-fe327a7d81b0,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
3df5267c-19c4-442a-812a-40861b4b778f,dc0f14b0-19f9-4471-8fb8-fe327a7d81b0,81c8c447-cbaf-4be5-9101-9edee26637e3,,2,0.0,0
7f86cc56-b5f9-4d77-9e4e-26307d5533dd,de4745bc-b8c0-4042-b2d4-af9347b83779,80504ce3-8d54-4c10-8d34-7e400027caa4,COOP,,2.0,1
ac568f86-6350-4890-84de-9bba27e7d0aa,de4745bc-b8c0-4042-b2d4-af9347b83779,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,2.0,1
b0d4cd47-fcec-4a90-ac51-ca5ba227b591,de4745bc-b8c0-4042-b2d4-af9347b83779,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,2.0,1
c352cb9b-41ff-49d1-a8e5-1e65361ddf7b,de4745bc-b8c0-4042-b2d4-af9347b83779,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,2.0,1
d11ad67b-66be-4918-b59b-a8d8fe1a482a,deab7a6c-c3ce-48d6-916e-7108641a718e,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
7b96f80b-555f-4525-8908-ffa1317aa139,deab7a6c-c3ce-48d6-916e-7108641a718e,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,,2,0.0,0
8d338418-5f03-4e65-b9c5-514ffbe1ee9c,deab7a6c-c3ce-48d6-916e-7108641a718e,81c8c447-cbaf-4be5-9101-9edee26637e3,,3,0.0,0
846866ba-e10b-4f12-bc3f-6e429d61651a,deab7a6c-c3ce-48d6-916e-7108641a718e,80504ce3-8d54-4c10-8d34-7e400027caa4,,4,0.0,0
3cb72d53-c013-4b83-8468-62c9293f612b,e5385c23-7667-439a-b0f0-50c33aeeb7dd,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,0
b56c33c1-a96b-4c25-9e59-f965082c53a8,e5385c23-7667-439a-b0f0-50c33aeeb7dd,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
ce39631d-363a-40cb-bbd7-4e7f366e6dc1,e5385c23-7667-439a-b0f0-50c33aeeb7dd,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,0
16209fd1-cc7a-4e2f-bb1b-fcf69aca28f7,e6d1a65b-1be4-481d-bb18-10fbbfcbcf51,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,COOP,,0.0,1
6e791493-e461-4239-8ca6-f9a77b66214c,e6d1a65b-1be4-481d-bb18-10fbbfcbcf51,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
4418fd44-55f8-408d-9138-fb9cff1b7b0b,e8339d70-d087-455e-87bf-e60ad0eaa744,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
9e5742ac-e855-4d41-a1c2-6cbc5c520eb5,e8339d70-d087-455e-87bf-e60ad0eaa744,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
b099cb18-2ab8-4999-a824-4fa8044ad902,e8339d70-d087-455e-87bf-e60ad0eaa744,80504ce3-8d54-4c10-8d34-7e400027caa4,COOP,,0.0,1
728b64ff-cfb8-4811-aff1-be8b84a3074f,e8ec7f02-1a06-4656-bc9d-a4fe52050b8a,3c46dbff-adaf-4781-812e-3ac1be41114b,,1,0.0,1
